timestamp;constellation;AGC;SNR;latitude;longitude;height;num_satellites;class
1725971062475.0;GLONASS;61.52764129638672;35.0;69.216273236;15.856054608;53.502;15.0;legitimate
1725971063482.0;GLONASS;61.52764129638672;35.0;69.216380947;15.856048285;53.9633;15.0;legitimate
1725971064490.0;GLONASS;60.70954132080078;34.5;69.216450868;15.855995937;47.7411;15.0;legitimate
1725971065488.0;GLONASS;61.33022689819336;34.5;69.216555603;15.855987764;54.3792;15.0;legitimate
1725971066476.0;GLONASS;60.15611267089844;34.5;69.216666891;15.855976638;49.4426;15.0;legitimate
1725971067479.0;GLONASS;59.806297302246094;34.5;69.216778921;15.856007768;49.0474;15.0;legitimate
1725971068480.0;GLONASS;61.33022689819336;34.5;69.216892658;15.856110955;48.2989;15.0;legitimate
1725971069476.0;GLONASS;59.441802978515625;34.5;69.217021917;15.856231949;50.1314;15.0;legitimate
1725971070481.0;GLONASS;60.49237823486328;34.0;69.217114028;15.856331006;47.9843;15.0;legitimate
1725971071485.0;GLONASS;57.882957458496094;34.5;69.217218594;15.856449331;46.9874;15.0;legitimate
1725971072485.0;GLONASS;61.52764129638672;34.5;69.21731165;15.856595455;45.0528;15.0;legitimate
1725971073482.0;GLONASS;61.81559371948242;34.5;69.217398322;15.856689216;47.3349;15.0;legitimate
1725971074487.0;GLONASS;62.27527618408203;35.0;69.217475934;15.856729025;47.9768;15.0;legitimate
1725971075478.0;GLONASS;60.15611267089844;35.5;69.217534142;15.856803773;45.7355;15.0;legitimate
1725971076478.0;GLONASS;60.381736755371094;36.0;69.217597665;15.856915085;44.759;15.0;legitimate
1725971077493.0;GLONASS;59.92447662353515;36.0;69.217632347;15.856944889;48.821;15.0;legitimate
1725971078485.0;GLONASS;62.09431457519531;36.5;69.21765125;15.856929443;55.9416;15.0;legitimate
1725971079484.0;GLONASS;59.06133270263672;37.0;69.217708493;15.857024585;50.4489;15.0;legitimate
1725971080484.0;GLONASS;59.441802978515625;37.0;69.217752111;15.8571235;47.615;15.0;legitimate
1725971081487.0;GLONASS;59.06133270263672;37.0;69.217811491;15.857186037;46.2557;15.0;legitimate
1725971082483.0;GLONASS;59.806297302246094;37.0;69.217876693;15.857226943;50.534;15.0;legitimate
1725971083485.0;GLONASS;60.49237823486328;36.5;69.217928447;15.857279355;53.2242;15.0;legitimate
1725971084479.0;GLONASS;59.806297302246094;36.5;69.217980551;15.857354752;54.1536;15.0;legitimate
1725971085495.0;GLONASS;62.79658126831055;36.5;69.218028543;15.857439465;55.8694;15.0;legitimate
1725971086483.0;GLONASS;61.52764129638672;36.5;69.218077022;15.857492927;55.685;15.0;legitimate
1725971087484.0;GLONASS;60.49237823486328;36.0;69.218128052;15.857562251;55.1576;15.0;legitimate
1725971088479.0;GLONASS;61.12821960449219;36.0;69.218189267;15.857639977;54.8952;15.0;legitimate
1725971089487.0;GLONASS;61.33022689819336;35.5;69.218233457;15.8577282;55.0835;15.0;legitimate
1725971090492.0;GLONASS;62.09431457519531;36.0;69.218281457;15.857841387;52.355;15.0;legitimate
1725971091486.0;GLONASS;59.06133270263672;36.5;69.218321037;15.857885488;50.0454;15.0;legitimate
1725971092492.0;GLONASS;60.49237823486328;37.5;69.218405464;15.857994421;54.2931;15.0;legitimate
1725971093491.0;GLONASS;60.70954132080078;37.5;69.2184386;15.858080092;52.5519;15.0;legitimate
1725971094475.0;GLONASS;59.92447662353515;38.5;69.21848681;15.858161354;50.9524;15.0;legitimate
1725971095487.0;GLONASS;59.56501007080078;39.0;69.218549455;15.85824947;47.1069;15.0;legitimate
1725971096481.0;GLONASS;62.09431457519531;40.5;69.21861159;15.858374743;47.9383;15.0;legitimate
1725971097485.0;GLONASS;61.720664978027344;41.0;69.218653148;15.85846994;47.9703;15.0;legitimate
1725971098485.0;GLONASS;62.79658126831055;41.0;69.218709427;15.858478542;51.9215;15.0;legitimate
1725971099481.0;GLONASS;61.52764129638672;40.5;69.218757081;15.858565971;51.1112;15.0;legitimate
1725971100481.0;GLONASS;62.27527618408203;40.5;69.218811923;15.858669863;56.1944;15.0;legitimate
1725971101480.0;GLONASS;62.62626647949219;40.5;69.218855711;15.858698476;55.8556;15.0;legitimate
1725971102473.0;GLONASS;59.441802978515625;40.0;69.2188937;15.858860234;50.999;15.0;legitimate
1725971103481.0;GLONASS;59.56501007080078;40.0;69.218947091;15.858916121;52.5746;15.0;legitimate
1725971104479.0;GLONASS;60.49237823486328;40.0;69.218978641;15.858959283;50.4269;15.0;legitimate
1725971105481.0;GLONASS;59.19001770019531;40.0;69.219034272;15.858996044;53.8781;15.0;legitimate
1725971106493.0;GLONASS;60.15611267089844;40.5;69.219062415;15.859049348;45.7033;15.0;legitimate
1725971107493.0;GLONASS;61.81559371948242;40.0;69.219091449;15.859138554;45.8773;15.0;legitimate
1725971108481.0;GLONASS;62.452545166015625;40.0;69.219131372;15.859046929;45.5959;15.0;legitimate
1725971109489.0;GLONASS;62.09431457519531;39.5;69.21913356;15.859007382;52.4017;15.0;legitimate
1725971110477.0;GLONASS;61.720664978027344;39.5;69.219150892;15.858884658;54.6118;15.0;legitimate
1725971111481.0;GLONASS;61.33022689819336;39.5;69.2191315;15.858872988;51.3105;15.0;legitimate
1725971112486.0;GLONASS;59.06133270263672;39.5;69.219107368;15.858913637;50.2833;15.0;legitimate
1725971113491.0;GLONASS;58.66344451904297;39.5;69.219101851;15.858924538;49.5802;15.0;legitimate
1725971114481.0;GLONASS;60.15611267089844;39.5;69.219066942;15.858906478;52.7763;15.0;legitimate
1725971115484.0;GLONASS;59.806297302246094;39.5;69.219028794;15.858859066;56.4237;15.0;legitimate
1725971116486.0;GLONASS;63.20831298828125;39.5;69.218989017;15.85881693;58.9622;15.0;legitimate
1725971117481.0;GLONASS;59.441802978515625;40.0;69.218936172;15.85876688;61.823;15.0;legitimate
1725971118484.0;GLONASS;60.70954132080078;40.0;69.218847671;15.858707167;63.4934;15.0;legitimate
1725971119490.0;GLONASS;59.441802978515625;40.5;69.218784996;15.8585118;64.2451;15.0;legitimate
1725971120487.0;GLONASS;60.381736755371094;40.5;69.218692635;15.85834268;63.9628;15.0;legitimate
1725971121486.0;GLONASS;61.33022689819336;40.5;69.218612792;15.858302282;69.1611;14.0;legitimate
1725971122482.0;GLONASS;62.963626861572266;40.5;69.218530274;15.858084245;81.0165;14.0;legitimate
1725971123490.0;GLONASS;62.09431457519531;40.5;69.218341208;15.857866951;63.6846;14.0;legitimate
1725971124487.0;GLONASS;61.52764129638672;40.5;69.218341208;15.857866951;63.6846;14.0;legitimate
1725971125489.0;GLONASS;63.20831298828125;40.0;69.217928926;15.857263771;61.9222;14.0;legitimate
1725971126480.0;GLONASS;62.09431457519531;40.0;69.217928926;15.857263771;61.9222;14.0;legitimate
1725971127488.0;GLONASS;58.31734085083008;40.0;69.217750953;15.85709791;54.2094;15.0;legitimate
1725971128489.0;GLONASS;60.92140197753906;40.0;69.217625892;15.856926063;53.3216;15.0;legitimate
1725971129485.0;GLONASS;62.452545166015625;40.0;69.217485442;15.856763085;51.6238;15.0;legitimate
1725971130486.0;GLONASS;60.15611267089844;39.5;69.217354389;15.856600533;47.0212;15.0;legitimate
1725971131482.0;GLONASS;60.381736755371094;39.5;69.217263737;15.856476133;48.6627;15.0;legitimate
1725971132482.0;GLONASS;60.70954132080078;39.0;69.217167974;15.856332764;47.6189;15.0;legitimate
1725971133482.0;GLONASS;60.381736755371094;39.0;69.21706986;15.856271141;40.9186;15.0;legitimate
1725971134485.0;GLONASS;61.52764129638672;39.0;69.216988382;15.856196911;45.8142;15.0;legitimate
1725971135485.0;GLONASS;61.12821960449219;39.0;69.216911132;15.856082242;45.922;15.0;legitimate
1725971136482.0;GLONASS;58.10286331176758;39.0;69.216824416;15.85604138;48.0437;15.0;legitimate
1725971137480.0;GLONASS;59.441802978515625;39.0;69.21670719;15.855989309;45.698;15.0;legitimate
1725971138486.0;GLONASS;56.943023681640625;39.0;69.216607675;15.855951154;45.249;15.0;legitimate
1725971139494.0;GLONASS;59.06133270263672;39.0;69.216516024;15.855928603;50.8071;15.0;legitimate
1725971140482.0;GLONASS;62.62626647949219;39.0;69.216428759;15.85608007;51.9239;14.0;legitimate
1725971141488.0;GLONASS;58.7981071472168;39.0;69.216329086;15.85609474;51.6606;15.0;legitimate
1725971142482.0;GLONASS;61.12821960449219;39.0;69.216229162;15.856151405;52.0956;15.0;legitimate
1725971143488.0;GLONASS;61.720664978027344;39.0;69.216150861;15.856178131;53.5529;15.0;legitimate
1725971144492.0;GLONASS;58.31734085083008;39.0;69.216077534;15.856239715;57.1033;15.0;legitimate
1725971145488.0;GLONASS;56.943023681640625;39.0;69.215970248;15.856296761;55.7665;15.0;legitimate
1725971146490.0;GLONASS;58.7981071472168;38.0;69.215876458;15.856336152;53.7058;15.0;legitimate
1725971147488.0;GLONASS;59.06133270263672;38.0;69.215800681;15.856386248;53.6041;15.0;legitimate
1725971148484.0;GLONASS;62.62626647949219;38.0;69.215675181;15.856394734;49.7602;15.0;legitimate
1725971149486.0;GLONASS;61.52764129638672;38.0;69.215608541;15.856441161;56.5824;15.0;legitimate
1725971150482.0;GLONASS;59.56501007080078;38.0;69.215549311;15.856528999;65.9645;15.0;legitimate
1725971151491.0;GLONASS;61.81559371948242;38.0;69.215423455;15.856575236;57.0262;15.0;legitimate
1725971152478.0;GLONASS;59.441802978515625;38.0;69.215321426;15.856607555;49.1196;15.0;legitimate
1725971153479.0;GLONASS;58.10286331176758;37.5;69.215222467;15.856737892;56.2704;15.0;legitimate
1725971154482.0;GLONASS;61.52764129638672;37.0;69.215158589;15.856786874;58.6973;15.0;legitimate
1725971155480.0;GLONASS;62.58329772949219;37.0;69.215051975;15.856783116;58.401;15.0;legitimate
